"Item ID","Item Name","Category Name","Category ID","Unit (UOM)","Unit ID","Opening Quantity","Opening Stock (Text)","Min Quantity","Model","Grade","Height","Width","Length","Thickness","Type","Classification","Placement / Warehouse","Composition","Outer Diameter","Inner Diameter","No of Coil","Is Deleted","Created At","Updated At"
"2174","HEX HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","130","0","","FINISH","","","20","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2175","HEX HEAD BOLT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","75","0","","FINISH","","","20","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2176","QUARTER PIN","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","8","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2177","HT STUD","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","40","0","","FINISH","","","10","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2178","STUD","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","300","0","","FINISH","","","38.1","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2179","HEX HEAD BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","100","0","","FINISH","","","20","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2180","TURN BUCKEL PIN","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","175","0","","FINISH","","MS ROUND BAR","32","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2181","TURN BUCKEL","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2182","NIPPLE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","9.5","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2183","NIPPLE NUT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","12","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2184","GI PIPE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","825","0","","FINISH","","","12.2","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2185","ROUND BAR","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","910","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2186","D BAR","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","750","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2187","SPRING CAP","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","50","","FINISH","","MS CIRCLE","180","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2188","BODY CAP","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","50","","FINISH","","MS CIRCLE","100","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2189","OIL TRAY","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2190","PACKING RUBBER SHEET","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","3500","8","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2191","GAS KIT","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","500","500","2","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2192","PULL BACK PIPE","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","300","0","","FINISH","","MS ROUND PIPE","65","45","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2193","SETTING SEAM","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","1060","10","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2194","HEX HEAD BOLT WITH NUT, NYLON NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","127","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2195","HEX HEAD BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X15","","0","0","300","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2196","WOODEN BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X15","","200","200","200","0","","FINISH","","","0","0","0","No","2026-06-04 15:17:24","2026-06-04 15:17:24"
"2197","BODY BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2198","BODY PLATE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","1850","4000","50","","FINISH","","MS PLATE","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2199","SWING JAW","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2200","STATIONARY JAW","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2201","ECCENTRIC SHAFT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","1700","0","","FINISH","","EN8 ROUND BAR","200","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2202","HING PIN","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","1070","0","","FINISH","","EN8 ROUND BAR","142","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2203","BEARING HING PIN 22324 C3","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2204","BEARING FOR ECCENTRIC SHAFT 22326 C3","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2205","JAW PLATE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2206","SIDE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2207","TOGGLE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2208","PITMAN","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2209","TOGGLE SHEET","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2210","TOGGLE PIN","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2211","FLYWHEEL","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","CAST IRON","1120","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2212","TAPER BUSH","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2213","ECCENTRIC COVER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2214","HING PIN COVER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2215","SWING JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2216","GUARD PLATE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2217","STATIONARY JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2218","TOGGLE SPRING","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","220","12","","FINISH","","SPRING STEEL","108","84","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2219","PULL BACK SPRING","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","450","28","","FINISH","","SPRING STEEL","151","95","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2220","EYELET","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","170","0","","FINISH","","MS ROUND BAR","65","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2221","EYELET PIN ","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","200","0","","FINISH","","MS ROUND BAR","25","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2222","OIL SEAL 120-140-13","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2223","KM26","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2224","MB26","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2225","VARTICAL OIL PUMP 1HP","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2226","RUBBER OIL HOSE PIPE WITH CLAMP","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","1500","0","","FINISH","","","0","38.1","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2227","OIL LEVEL GAUGE 127","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2228","DIAPHRAGM","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","NEOPERINE","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2229","PULL BACK ROD","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","1550","0","","FINISH","","MS ROUND BAR","40","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2230","SQ HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","400","0","","FINISH","","","25.4","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2231","HEX HEAD BOLT WITH NUT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","150","0","","FINISH","","","20","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2232","HEX HEAD BOLT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","75","0","","FINISH","","","20","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2233","QUARTER PIN","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","8","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2234","HT STUD","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","40","0","","FINISH","","","10","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2235","STUD","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","450","0","","FINISH","","","38.1","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2236","HEX HEAD BOLT WITH WASHER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","100","0","","FINISH","","","20","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2237","TURN BUCKEL PIN","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","175","0","","FINISH","","MS ROUND BAR","32","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2238","TURN BUCKEL","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2239","NIPPLE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","9.5","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2240","NIPPLE NUT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","12","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2241","GI PIPE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","855","0","","FINISH","","","12.2","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2242","ROUND BAR","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","930","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2243","D BAR","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","750","0","","FINISH","","EN8 ROUND BAR","65","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2244","SPRING CAP","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","50","","FINISH","","MS CIRCLE","180","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2245","BODY CAP","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","50","","FINISH","","MS CIRCLE","100","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2246","OIL TRAY","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2247","PACKING RUBBER SHEET","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","3500","8","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2248","GAS KIT","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","500","500","2","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2249","PULL BACK PIPE","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","300","0","","FINISH","","MS ROUND PIPE","65","45","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2250","SETTING SEAM","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","75","1060","10","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2251","HEX HEAD BOLT WITH NUT, NYLON NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","127","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2252","HEX HEAD BOLT WITH NUT, WASHER","Raw Material","1","Nos","","0","","0","DTO 30X20","","0","0","300","0","","FINISH","","","15.8","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2253","WOODEN BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X20","","200","200","200","0","","FINISH","","","0","0","0","No","2026-06-04 15:18:14","2026-06-04 15:18:14"
"2254","BODY BLOCK","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2255","BODY PLATE","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","2500","4300","50","","FINISH","","MS PLATE","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2256","SWING JAW","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2257","STATIONARY JAW","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2258","ECCENTRIC SHAFT","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","1710","0","","FINISH","","EN8 ROUND BAR","210","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2259","HING PIN","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","1070","0","","FINISH","","EN8 ROUND BAR","160","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2260","BEARING HING PIN 22324 C3","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2261","BEARING FOR ECCENTRIC SHAFT 22330 C3","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2262","JAW PLATE","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2263","SIDE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MN STEEL","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2264","TOGGLE PLATE","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2265","PITMAN","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2266","TOGGLE SHEET","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2267","TOGGLE PIN","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","GUNMETAL","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2268","FLYWHEEL","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","CAST IRON","1120","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2269","TAPER BUSH","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2270","ECCENTRIC COVER","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2271","HING PIN COVER","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2272","SWING JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2273","GUARD PLATE","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2274","STATIONARY JAW KEEPER","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","MS CASTING","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2275","TOGGLE SPRING","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","220","12","","FINISH","","SPRING STEEL","108","84","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2276","PULL BACK SPRING","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","450","28","","FINISH","","SPRING STEEL","151","95","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2277","EYELET","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","170","0","","FINISH","","MS ROUND BAR","65","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2278","EYELET PIN ","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","200","0","","FINISH","","MS ROUND BAR","25","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2279","OIL SEAL 140-160-13","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2280","KM30","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2281","MB30","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
"2282","VARTICAL OIL PUMP 1HP","Raw Material","1","Nos","","0","","0","DTO 30X24","","0","0","0","0","","FINISH","","","0","0","0","No","2026-06-04 15:19:06","2026-06-04 15:19:06"
